Year,Month,Day,Hour,CY,Lat,Lon,VMax,MSLP,SN,Cat
2001,10,5,12,24,19.6,137.2,105,938.0,200124,Cat3
2001,10,5,18,24,20.7,136.4,105,938.0,200124,Cat3
2001,10,6,0,24,21.4,135.8,100,944.0,200124,Cat3
2001,10,6,6,24,22.4,135.1,100,944.0,200124,Cat3
2001,10,6,12,24,23.3,135.3,100,944.0,200124,Cat3
2001,10,6,18,24,24.0,135.5,100,944.0,200124,Cat3
2001,10,7,0,24,25.0,135.8,95,949.0,200124,Cat2
2001,10,7,6,24,25.5,136.7,90,954.0,200124,Cat2
2001,10,7,12,24,26.2,137.7,90,954.0,200124,Cat2
2001,10,7,18,24,27.0,138.5,90,954.0,200124,Cat2
2001,10,8,0,24,28.0,139.6,85,958.0,200124,Cat2
2001,10,8,6,24,28.9,140.7,75,967.0,200124,Cat1
2001,10,8,12,24,29.7,142.5,75,967.0,200124,Cat1
2001,10,8,18,24,31.0,145.0,75,967.0,200124,Cat1
2001,10,9,0,24,32.7,147.6,75,967.0,200124,Cat1
2001,10,9,6,24,34.3,151.2,55,984.0,200124,TS
2001,10,11,6,25,16.1,131.7,25,1002.0,200125,TD
2001,10,11,12,25,16.4,131.2,25,1002.0,200125,TD
2001,10,11,18,25,16.8,130.7,25,1002.0,200125,TD
2001,10,12,0,25,17.0,130.4,30,1000.0,200125,TD
2001,10,12,6,25,17.2,130.3,35,997.0,200125,TS
2001,10,12,12,25,17.3,130.2,35,997.0,200125,TS
2001,10,12,18,25,17.5,130.1,35,997.0,200125,TS
2001,10,13,0,25,17.7,130.0,45,991.0,200125,TS
2001,10,13,6,25,17.8,130.0,45,991.0,200125,TS
2001,10,13,12,25,18.1,130.0,50,987.0,200125,TS
2001,10,13,18,25,18.7,130.0,50,987.0,200125,TS
2001,10,14,0,25,19.5,129.9,60,980.0,200125,TS
2001,10,14,6,25,20.5,129.7,60,980.0,200125,TS
2001,10,14,12,25,21.4,129.4,70,972.0,200125,Cat1
2001,10,14,18,25,21.9,128.5,75,967.0,200125,Cat1
2001,10,15,0,25,22.4,127.6,80,963.0,200125,Cat1
2001,10,15,6,25,22.7,126.5,80,963.0,200125,Cat1
2001,10,15,12,25,23.1,125.7,85,958.0,200125,Cat2
2001,10,15,18,25,23.8,125.1,90,954.0,200125,Cat2
2001,10,16,0,25,24.5,124.5,90,954.0,200125,Cat2
2001,10,16,6,25,25.4,124.4,90,954.0,200125,Cat2
2001,10,16,12,25,26.2,124.9,85,958.0,200125,Cat2
2001,10,16,18,25,27.0,125.8,75,967.0,200125,Cat1
2001,10,17,0,25,27.7,127.0,70,972.0,200125,Cat1
2001,10,17,6,25,28.2,128.6,70,972.0,200125,Cat1
2001,10,17,12,25,28.9,130.5,65,976.0,200125,Cat1
2001,10,17,18,25,29.5,133.0,60,980.0,200125,TS
2001,10,18,0,25,30.5,136.0,55,984.0,200125,TS
2001,10,18,6,25,31.8,138.4,45,991.0,200125,TS
2001,10,17,12,26,4.5,157.6,20,1002.0,200126,TD
2001,10,17,18,26,4.9,157.0,25,1002.0,200126,TD
2001,10,18,0,26,5.2,156.6,25,1002.0,200126,TD
2001,10,18,6,26,5.5,156.4,20,1004.0,200126,TD
2001,10,18,12,26,5.7,156.2,20,1004.0,200126,TD
2001,10,18,18,26,5.9,156.0,25,1002.0,200126,TD
2001,10,19,0,26,5.6,156.1,30,1000.0,200126,TD
2001,10,19,6,26,5.5,156.4,30,1000.0,200126,TD
2001,10,19,12,26,5.7,156.3,35,997.0,200126,TS
2001,10,19,18,26,6.0,155.9,35,997.0,200126,TS
2001,10,20,0,26,6.6,156.1,45,991.0,200126,TS
2001,10,20,6,26,7.4,156.4,45,991.0,200126,TS
2001,10,20,12,26,8.9,157.1,45,991.0,200126,TS
2001,10,20,18,26,9.9,156.8,55,984.0,200126,TS
2001,10,21,0,26,10.9,156.5,65,976.0,200126,Cat1
2001,10,21,6,26,11.8,156.4,65,976.0,200126,Cat1
2001,10,21,12,26,12.3,156.6,75,967.0,200126,Cat1
2001,10,21,18,26,12.9,156.7,75,967.0,200126,Cat1
2001,10,22,0,26,13.6,156.7,75,967.0,200126,Cat1
2001,10,22,6,26,13.9,156.8,80,963.0,200126,Cat1
2001,10,22,12,26,14.5,157.0,90,954.0,200126,Cat2
2001,10,22,18,26,14.8,157.3,90,954.0,200126,Cat2
2001,10,23,0,26,15.1,157.6,100,944.0,200126,Cat3
2001,10,23,6,26,15.5,158.0,115,927.0,200126,Cat4
2001,10,23,12,26,16.1,157.7,125,916.0,200126,Cat4
2001,10,23,18,26,16.4,157.5,135,904.0,200126,Cat4
2001,10,24,0,26,16.7,157.3,135,904.0,200126,Cat4
2001,10,24,6,26,17.2,156.9,140,898.0,200126,Cat5
2001,10,24,12,26,17.5,156.4,140,898.0,200126,Cat5
2001,10,24,18,26,18.0,155.7,140,898.0,200126,Cat5
2001,10,25,0,26,18.5,155.0,130,910.0,200126,Cat4
2001,10,25,6,26,19.3,154.5,130,910.0,200126,Cat4
2001,10,25,12,26,20.0,154.0,140,898.0,200126,Cat5
2001,10,25,18,26,20.9,154.0,140,898.0,200126,Cat5
2001,10,26,0,26,21.9,154.0,140,898.0,200126,Cat5
2001,10,26,6,26,23.3,154.4,140,898.0,200126,Cat5
2001,10,26,12,26,24.7,154.9,130,910.0,200126,Cat4
2001,10,26,18,26,26.8,155.9,120,922.0,200126,Cat4
2001,10,27,0,26,28.9,157.0,100,944.0,200126,Cat3
2001,10,27,6,26,31.3,158.6,90,954.0,200126,Cat2
2001,10,27,12,26,33.7,160.4,75,967.0,200126,Cat1
2001,10,27,18,26,36.3,161.9,55,984.0,200126,TS
2001,10,28,0,26,39.2,162.8,40,994.0,200126,TS
2001,11,5,6,27,9.8,130.4,20,1004.0,200127,TD
2001,11,5,12,27,9.9,129.7,20,1004.0,200127,TD
2001,11,5,18,27,9.9,128.7,25,1004.0,200127,TD
2001,11,6,0,27,10.0,127.7,25,1003.0,200127,TD
2001,11,6,6,27,10.3,126.8,25,1002.0,200127,TD
2001,11,6,12,27,10.6,125.9,30,1000.0,200127,TD
2001,11,6,18,27,10.7,125.0,30,1000.0,200127,TD
2001,11,7,0,27,10.8,124.2,35,997.0,200127,TS
2001,11,7,6,27,10.8,123.6,40,994.0,200127,TS
2001,11,7,12,27,11.0,123.1,35,997.0,200127,TS
2001,11,7,18,27,11.2,122.7,40,994.0,200127,TS
2001,11,8,0,27,11.4,122.2,45,991.0,200127,TS
2001,11,8,6,27,11.8,121.5,45,991.0,200127,TS
2001,11,8,12,27,12.1,120.8,55,984.0,200127,TS
2001,11,8,18,27,12.4,119.8,55,984.0,200127,TS
2001,11,9,0,27,12.6,118.8,65,976.0,200127,Cat1
2001,11,9,6,27,12.9,117.8,70,972.0,200127,Cat1
2001,11,9,12,27,13.1,116.9,80,963.0,200127,Cat1
2001,11,9,18,27,13.4,116.0,90,954.0,200127,Cat2
2001,11,10,0,27,13.4,115.3,100,944.0,200127,Cat3
2001,11,10,6,27,13.5,114.8,110,933.0,200127,Cat3
2001,11,10,12,27,13.5,114.0,115,927.0,200127,Cat4
2001,11,10,18,27,13.6,113.3,115,927.0,200127,Cat4
2001,11,11,0,27,13.6,112.4,115,927.0,200127,Cat4
2001,11,11,6,27,13.5,111.6,110,933.0,200127,Cat3
2001,11,11,12,27,13.5,110.5,100,944.0,200127,Cat3
2001,11,11,18,27,13.6,109.4,95,949.0,200127,Cat2
2001,11,12,0,27,13.6,108.3,60,980.0,200127,TS
2001,11,12,6,27,13.5,107.3,45,991.0,200127,TS
2001,11,12,12,27,13.3,106.4,25,1002.0,200127,TD
2001,11,16,12,28,6.9,147.6,20,1004.0,200128,TD
2001,11,16,18,28,7.3,146.6,25,1002.0,200128,TD
2001,11,17,0,28,7.8,145.6,25,1002.0,200128,TD
2001,11,17,6,28,8.0,144.4,25,1002.0,200128,TD
2001,11,17,12,28,9.0,143.8,25,1002.0,200128,TD
2001,11,17,18,28,10.0,143.3,25,0.0,200128,TD
2001,11,18,0,28,10.8,142.7,25,1002.0,200128,TD
2001,11,18,6,28,11.5,142.3,25,1002.0,200128,TD
2001,11,18,12,28,12.2,142.1,25,0.0,200128,TD
2001,11,18,18,28,12.9,141.9,25,1002.0,200128,TD
2001,11,19,0,28,13.8,141.6,25,1002.0,200128,TD
2001,11,19,6,28,14.0,140.6,25,1002.0,200128,TD
2001,11,19,12,28,14.1,139.4,25,1002.0,200128,TD
2001,11,19,18,28,14.3,137.9,25,1002.0,200128,TD
2001,11,20,0,28,14.4,136.5,30,1000.0,200128,TD
2001,11,20,6,28,14.3,135.2,30,1000.0,200128,TD
2001,11,20,12,28,14.0,134.1,35,997.0,200128,TS
2001,11,20,18,28,13.7,133.1,35,0.0,200128,TS
2001,11,21,0,28,13.4,132.1,35,0.0,200128,TS
2001,11,21,6,28,13.2,131.2,35,0.0,200128,TS
2001,11,21,12,28,13.0,130.1,30,1000.0,200128,TD
2001,11,21,18,28,12.4,129.5,30,1000.0,200128,TD
2001,11,22,0,28,11.8,129.0,30,1000.0,200128,TD
2001,11,22,6,28,11.0,128.6,30,1000.0,200128,TD
2001,11,22,12,28,11.0,127.8,30,1000.0,200128,TD
2001,11,22,18,28,11.4,127.3,30,1000.0,200128,TD
2001,11,23,0,28,11.8,127.7,30,1000.0,200128,TD
2001,11,23,6,28,12.0,128.5,30,1000.0,200128,TD
2001,11,23,12,28,12.9,129.3,30,998.0,200128,TD
2001,11,23,18,28,14.4,130.1,30,1000.0,200128,TD
2001,11,24,0,28,15.9,130.6,30,1000.0,200128,TD
2001,11,24,6,28,17.4,131.4,30,1000.0,200128,TD
2001,11,24,12,28,19.0,132.0,25,1002.0,200128,TD
2001,11,24,18,28,20.5,132.1,25,1002.0,200128,TD
2001,11,25,0,28,22.3,132.3,25,1002.0,200128,TD
2001,11,18,18,29,5.4,107.2,25,1002.0,200129,TD
2001,11,19,0,29,4.6,106.7,25,1002.0,200129,TD
2001,11,19,6,29,4.6,108.1,25,1002.0,200129,TD
2001,11,19,12,29,4.6,109.1,25,1002.0,200129,TD
2001,11,19,18,29,4.9,110.1,25,1002.0,200129,TD
2001,11,20,0,29,5.3,110.8,25,1002.0,200129,TD
2001,11,20,6,29,5.6,111.3,25,1002.0,200129,TD
2001,11,20,12,29,5.8,111.7,30,1000.0,200129,TD
2001,11,20,18,29,6.0,112.0,35,997.0,200129,TS
2001,11,21,0,29,6.7,112.6,35,997.0,200129,TS
2001,11,21,6,29,7.3,113.2,35,997.0,200129,TS
2001,11,21,12,29,7.8,113.6,35,997.0,200129,TS
2001,11,21,18,29,8.1,114.0,35,997.0,200129,TS
2001,11,22,0,29,8.3,114.4,35,997.0,200129,TS
2001,11,22,6,29,8.4,115.1,35,997.0,200129,TS
2001,11,22,12,29,8.4,115.7,35,997.0,200129,TS
2001,11,22,18,29,8.3,116.2,35,997.0,200129,TS
2001,11,23,0,29,8.1,116.9,30,1000.0,200129,TD
2001,11,23,6,29,7.6,117.7,30,1003.0,200129,TD
2001,11,23,12,29,7.1,118.6,30,1000.0,200129,TD
2001,12,4,6,30,10.1,129.1,25,1002.0,200130,TD
2001,12,4,12,30,10.1,128.0,25,1002.0,200130,TD
2001,12,4,18,30,10.1,126.9,25,1002.0,200130,TD
2001,12,5,0,30,10.3,125.8,30,1000.0,200130,TD
2001,12,5,6,30,10.6,124.8,30,1000.0,200130,TD
2001,12,5,12,30,10.9,123.9,35,997.0,200130,TS
2001,12,5,18,30,11.1,123.0,30,1002.0,200130,TD
2001,12,6,0,30,11.3,122.1,35,997.0,200130,TS
2001,12,6,6,30,11.4,121.2,35,997.0,200130,TS
2001,12,6,12,30,11.6,120.1,35,0.0,200130,TS
2001,12,6,18,30,11.8,119.0,35,997.0,200130,TS
2001,12,7,0,30,12.0,117.9,35,997.0,200130,TS
2001,12,7,6,30,12.4,116.6,35,1000.0,200130,TS
2001,12,7,12,30,12.6,115.6,35,997.0,200130,TS
2001,12,7,18,30,12.7,114.7,35,997.0,200130,TS
2001,12,8,0,30,13.0,113.8,30,1000.0,200130,TD
2001,12,8,6,30,13.1,112.9,30,1000.0,200130,TD
2001,12,8,12,30,13.1,112.3,30,1000.0,200130,TD
2001,12,8,18,30,13.0,112.0,25,1002.0,200130,TD
2001,12,9,0,30,12.8,111.7,25,1002.0,200130,TD
2001,12,9,6,30,12.8,111.2,20,1004.0,200130,TD
2001,12,10,12,31,4.6,155.4,20,1004.0,200131,TD
2001,12,10,18,31,4.8,155.3,25,1003.0,200131,TD
2001,12,11,0,31,5.0,155.2,25,1002.0,200131,TD
2001,12,11,6,31,5.2,155.1,25,1002.0,200131,TD
2001,12,11,12,31,5.5,155.5,25,1002.0,200131,TD
2001,12,11,18,31,5.0,156.5,25,1002.0,200131,TD
2001,12,12,0,31,4.2,157.9,25,1004.0,200131,TD
2001,12,12,6,31,4.5,159.2,25,1002.0,200131,TD
2001,12,12,12,31,5.3,159.3,30,1000.0,200131,TD
2001,12,12,18,31,5.7,159.7,35,997.0,200131,TS
2001,12,13,0,31,5.9,160.5,20,1004.0,200131,TD
2001,12,26,12,32,1.4,106.5,25,1005.0,200132,TD
2001,12,26,18,32,1.5,105.8,35,997.0,200132,TS
2001,12,27,0,32,1.5,105.1,65,976.0,200132,Cat1
2001,12,27,6,32,1.5,104.4,65,976.0,200132,Cat1
2001,12,27,12,32,1.6,103.7,45,991.0,200132,TS
2001,12,27,18,32,1.6,102.9,40,994.0,200132,TS
2001,12,28,0,32,1.7,102.2,30,1000.0,200132,TD
2001,12,28,6,32,1.8,101.4,30,1000.0,200132,TD
2001,12,28,12,32,1.9,100.7,25,1002.0,200132,TD
2001,12,28,18,32,2.0,99.9,25,1002.0,200132,TD
2001,12,29,0,32,2.3,98.7,20,1004.0,200132,TD
2001,12,29,6,32,2.6,97.9,20,1004.0,200132,TD
2001,12,29,12,32,2.8,97.1,25,1002.0,200132,TD
2001,12,29,18,32,3.3,95.7,25,1002.0,200132,TD
2001,12,30,0,32,3.8,94.3,25,1002.0,200132,TD
2001,12,30,6,32,4.1,93.3,25,1002.0,200132,TD
2001,12,30,12,32,4.4,92.5,25,1002.0,200132,TD
2001,12,30,18,32,4.6,91.8,35,1000.0,200132,TS
2001,12,31,0,32,4.6,91.2,35,997.0,200132,TS
2001,12,31,6,32,4.5,90.8,35,997.0,200132,TS
2001,12,31,12,32,4.2,90.5,35,997.0,200132,TS
2001,12,31,18,32,3.8,90.3,30,1000.0,200132,TD
2001,12,13,6,33,4.2,162.0,20,1004.0,200133,TD
2001,12,13,12,33,4.4,162.6,25,1002.0,200133,TD
2001,12,13,18,33,4.8,162.5,25,1002.0,200133,TD
2001,12,14,0,33,5.1,162.4,30,1000.0,200133,TD
2001,12,14,6,33,5.1,162.2,30,1000.0,200133,TD
2001,12,14,12,33,5.1,162.1,30,1000.0,200133,TD
2001,12,14,18,33,5.1,162.1,30,1000.0,200133,TD
2001,12,15,0,33,5.1,162.1,35,997.0,200133,TS
2001,12,15,6,33,5.2,162.1,35,997.0,200133,TS
2001,12,15,12,33,5.2,161.9,35,997.0,200133,TS
2001,12,15,18,33,5.3,161.7,35,997.0,200133,TS
2001,12,16,0,33,5.3,161.5,35,997.0,200133,TS
2001,12,16,6,33,5.4,161.5,35,997.0,200133,TS
2001,12,16,12,33,5.5,161.5,35,997.0,200133,TS
2001,12,16,18,33,5.6,161.5,35,997.0,200133,TS
2001,12,17,0,33,5.7,161.5,35,997.0,200133,TS
2001,12,17,6,33,5.8,161.4,40,994.0,200133,TS
2001,12,17,12,33,5.8,161.3,45,991.0,200133,TS
2001,12,17,18,33,5.8,161.2,55,984.0,200133,TS
2001,12,18,0,33,5.8,161.3,55,984.0,200133,TS
2001,12,18,6,33,5.7,161.5,55,984.0,200133,TS
2001,12,18,12,33,5.7,161.7,55,984.0,200133,TS
2001,12,18,18,33,5.8,162.0,55,984.0,200133,TS
2001,12,19,0,33,6.0,162.2,55,984.0,200133,TS
2001,12,19,6,33,6.1,162.2,55,984.0,200133,TS
2001,12,19,12,33,6.3,162.1,55,984.0,200133,TS
2001,12,19,18,33,6.6,161.8,50,987.0,200133,TS
2001,12,20,0,33,7.1,161.3,45,991.0,200133,TS
2001,12,20,6,33,7.7,160.7,55,984.0,200133,TS
2001,12,20,12,33,8.1,159.8,60,980.0,200133,TS
2001,12,20,18,33,8.6,159.0,65,976.0,200133,Cat1
2001,12,21,0,33,9.2,158.2,75,967.0,200133,Cat1
2001,12,21,6,33,9.9,157.5,90,954.0,200133,Cat2
2001,12,21,12,33,10.5,156.7,105,938.0,200133,Cat3
2001,12,21,18,33,11.1,155.9,120,922.0,200133,Cat4
2001,12,22,0,33,11.6,155.0,135,904.0,200133,Cat4
2001,12,22,6,33,12.3,153.9,140,898.0,200133,Cat5
2001,12,22,12,33,13.1,152.7,140,898.0,200133,Cat5
2001,12,22,18,33,13.9,151.5,150,885.0,200133,Cat5
2001,12,23,0,33,14.7,150.2,155,879.0,200133,Cat5
2001,12,23,6,33,15.6,149.1,150,885.0,200133,Cat5
2001,12,23,12,33,16.3,148.1,140,898.0,200133,Cat5
2001,12,23,18,33,17.3,147.1,125,916.0,200133,Cat4
2001,12,24,0,33,18.0,146.5,115,927.0,200133,Cat4
2001,12,24,6,33,19.1,146.2,115,927.0,200133,Cat4
2001,12,24,12,33,20.1,146.3,105,938.0,200133,Cat3
2001,12,24,18,33,21.6,147.2,95,949.0,200133,Cat2
2001,12,25,0,33,23.3,149.0,85,958.0,200133,Cat2
2001,12,25,6,33,25.2,151.4,75,967.0,200133,Cat1
2001,12,25,12,33,27.1,153.9,70,972.0,200133,Cat1
2001,12,25,18,33,29.1,158.1,65,976.0,200133,Cat1
2001,1,1,0,34,14.7,131.6,60,0.0,200134,TS
2001,1,1,6,34,15.0,132.4,60,0.0,200134,TS
2001,1,1,12,34,15.1,133.2,55,0.0,200134,TS
2001,1,1,18,34,15.3,134.0,55,0.0,200134,TS
2001,1,2,0,34,15.6,134.4,50,0.0,200134,TS
2001,1,2,6,34,15.9,134.7,50,0.0,200134,TS
2001,1,2,12,34,16.3,134.9,50,0.0,200134,TS
2001,1,2,18,34,16.7,135.0,55,0.0,200134,TS
2001,1,3,0,34,17.2,135.3,65,0.0,200134,Cat1
2001,1,3,6,34,17.5,135.6,90,0.0,200134,Cat2
2001,1,3,12,34,17.8,135.9,105,0.0,200134,Cat3
2001,1,3,18,34,18.1,136.2,110,0.0,200134,Cat3
2001,1,4,0,34,18.3,136.7,100,0.0,200134,Cat3
2001,1,4,6,34,18.3,137.0,90,0.0,200134,Cat2
2001,1,4,12,34,18.0,137.2,70,0.0,200134,Cat1
2001,1,4,18,34,16.9,137.0,55,0.0,200134,TS
2001,1,5,0,34,15.3,135.7,25,0.0,200134,TD
2001,1,5,6,34,14.4,134.0,20,0.0,200134,TD
2002,1,8,6,1,6.7,140.5,20,1004.0,200201,TD
2002,1,8,12,1,7.1,139.5,20,1004.0,200201,TD
2002,1,8,18,1,7.5,139.0,20,1004.0,200201,TD
2002,1,9,0,1,8.0,138.7,25,1002.0,200201,TD
2002,1,9,6,1,8.7,137.8,25,1002.0,200201,TD
2002,1,9,12,1,9.3,136.7,25,1002.0,200201,TD
2002,1,9,18,1,9.4,135.8,25,1002.0,200201,TD
2002,1,10,0,1,9.3,135.0,25,1002.0,200201,TD
2002,1,10,6,1,9.4,134.1,25,1002.0,200201,TD
2002,1,10,12,1,9.6,133.3,30,1000.0,200201,TD
2002,1,10,18,1,9.9,132.5,30,1000.0,200201,TD
2002,1,11,0,1,10.2,131.7,30,1000.0,200201,TD
2002,1,11,6,1,10.7,130.9,30,1000.0,200201,TD
2002,1,11,12,1,11.2,130.0,35,997.0,200201,TS
2002,1,11,18,1,11.6,129.1,35,997.0,200201,TS
2002,1,12,0,1,12.1,128.0,40,994.0,200201,TS
2002,1,12,6,1,12.9,126.8,45,991.0,200201,TS
2002,1,12,12,1,13.7,125.6,50,987.0,200201,TS
2002,1,12,18,1,14.3,124.6,45,991.0,200201,TS
2002,1,13,0,1,14.9,123.8,45,991.0,200201,TS
2002,1,13,6,1,15.6,123.0,40,994.0,200201,TS
2002,1,13,12,1,16.8,122.5,40,994.0,200201,TS
2002,1,13,18,1,18.0,122.2,30,1000.0,200201,TD
2002,1,14,0,1,19.1,122.1,20,1004.0,200201,TD
2002,2,26,6,2,6.1,156.3,25,1002.0,200202,TD
2002,2,26,12,2,6.1,156.0,25,1002.0,200202,TD
2002,2,26,18,2,6.1,155.7,25,1002.0,200202,TD
2002,2,27,0,2,6.2,155.3,30,1000.0,200202,TD
2002,2,27,6,2,6.3,154.9,35,997.0,200202,TS
2002,2,27,12,2,6.5,154.3,35,997.0,200202,TS
2002,2,27,18,2,6.6,153.8,35,997.0,200202,TS
2002,2,28,0,2,6.7,153.3,35,997.0,200202,TS
2002,2,28,6,2,6.9,152.7,35,997.0,200202,TS
2002,2,28,12,2,7.1,151.7,40,994.0,200202,TS
2002,2,28,18,2,6.9,150.4,45,991.0,200202,TS
2002,3,1,0,2,6.7,148.9,45,991.0,200202,TS
2002,3,1,6,2,6.6,148.0,70,972.0,200202,Cat1
2002,3,1,12,2,6.6,146.9,70,972.0,200202,Cat1
2002,3,1,18,2,6.7,145.5,70,972.0,200202,Cat1
2002,3,2,0,2,7.1,144.1,70,972.0,200202,Cat1
2002,3,2,6,2,7.6,142.6,75,967.0,200202,Cat1
2002,3,2,12,2,8.0,140.9,90,954.0,200202,Cat2
2002,3,2,18,2,8.4,139.3,100,944.0,200202,Cat3
2002,3,3,0,2,8.8,137.8,100,944.0,200202,Cat3
2002,3,3,6,2,9.5,136.7,100,944.0,200202,Cat3
2002,3,3,12,2,10.2,135.3,100,944.0,200202,Cat3
2002,3,3,18,2,10.5,134.2,105,938.0,200202,Cat3
2002,3,4,0,2,10.9,133.0,115,927.0,200202,Cat4
2002,3,4,6,2,11.3,132.5,115,927.0,200202,Cat4
2002,3,4,12,2,12.0,131.8,120,922.0,200202,Cat4
2002,3,4,18,2,12.5,131.2,125,916.0,200202,Cat4
2002,3,5,0,2,13.1,130.6,130,910.0,200202,Cat4
2002,3,5,6,2,13.7,130.0,140,898.0,200202,Cat5
2002,3,5,12,2,14.2,129.9,140,898.0,200202,Cat5
2002,3,5,18,2,14.8,129.9,140,898.0,200202,Cat5
2002,3,6,0,2,15.5,130.1,130,910.0,200202,Cat4
2002,3,6,6,2,16.0,130.4,125,916.0,200202,Cat4
2002,3,6,12,2,16.6,130.9,120,922.0,200202,Cat4
2002,3,6,18,2,17.1,131.5,115,927.0,200202,Cat4
2002,3,7,0,2,17.6,132.4,95,949.0,200202,Cat2
2002,3,7,6,2,17.9,133.5,75,967.0,200202,Cat1
2002,3,7,12,2,18.0,134.3,65,976.0,200202,Cat1
2002,3,7,18,2,17.9,134.9,55,984.0,200202,TS
2002,3,8,0,2,17.6,135.4,35,997.0,200202,TS
2002,3,8,6,2,17.1,135.3,25,1002.0,200202,TD
2002,3,8,12,2,16.8,134.7,20,1004.0,200202,TD
2002,3,18,18,3,4.0,138.2,25,1002.0,200203,TD
2002,3,19,0,3,4.7,136.3,25,1002.0,200203,TD
2002,3,19,6,3,5.6,134.5,25,1002.0,200203,TD
2002,3,19,12,3,6.2,133.2,25,1002.0,200203,TD
2002,3,19,18,3,6.5,132.2,25,1002.0,200203,TD
2002,3,20,0,3,6.5,131.1,25,1002.0,200203,TD
2002,3,20,6,3,6.6,130.1,30,1000.0,200203,TD
2002,3,20,12,3,6.7,129.2,30,1000.0,200203,TD
2002,3,20,18,3,6.7,128.5,30,1000.0,200203,TD
2002,3,21,0,3,7.0,127.6,30,1000.0,200203,TD
2002,3,21,6,3,7.4,126.7,30,1000.0,200203,TD
2002,3,21,12,3,8.2,125.9,30,1002.0,200203,TD
2002,3,21,18,3,9.0,125.0,25,1002.0,200203,TD
2002,3,22,0,3,9.7,124.0,30,1000.0,200203,TD
2002,3,22,6,3,10.3,123.0,30,1000.0,200203,TD
2002,3,22,12,3,10.8,121.8,30,1000.0,200203,TD
2002,3,22,18,3,11.0,120.5,30,1000.0,200203,TD
2002,3,23,0,3,11.1,119.3,30,1000.0,200203,TD
2002,3,23,6,3,11.2,118.1,30,1000.0,200203,TD
2002,3,23,12,3,11.2,116.9,30,1000.0,200203,TD
2002,3,23,18,3,11.2,115.8,30,1000.0,200203,TD
2002,3,24,0,3,11.4,114.7,30,1000.0,200203,TD
2002,3,24,6,3,12.0,114.1,25,1002.0,200203,TD
2002,3,24,12,3,12.8,113.8,25,1002.0,200203,TD
2002,3,24,18,3,13.3,113.6,20,1004.0,200203,TD
2002,3,25,0,3,13.8,113.5,20,1004.0,200203,TD
2002,3,25,6,3,14.2,113.3,20,1004.0,200203,TD
2002,4,5,12,4,11.3,155.3,25,1002.0,200204,TD
2002,4,5,18,4,12.9,156.1,30,1000.0,200204,TD
2002,4,6,0,4,14.0,156.8,30,1000.0,200204,TD
2002,4,6,6,4,15.0,157.4,30,1000.0,200204,TD
2002,4,6,12,4,16.0,158.5,30,1000.0,200204,TD
2002,4,6,18,4,17.0,159.6,30,1000.0,200204,TD
2002,4,7,0,4,17.2,160.8,25,1002.0,200204,TD
2002,5,13,6,5,3.0,150.2,25,1002.0,200205,TD
2002,5,13,12,5,3.5,149.9,25,1002.0,200205,TD
2002,5,13,18,5,4.0,149.6,25,1002.0,200205,TD
2002,5,14,0,5,4.4,149.5,25,1002.0,200205,TD
2002,5,14,6,5,4.7,149.5,25,1002.0,200205,TD
2002,5,14,12,5,5.1,149.7,25,1002.0,200205,TD
2002,5,14,18,5,5.5,149.6,25,1002.0,200205,TD
2002,5,15,0,5,6.3,149.3,25,1002.0,200205,TD
2002,5,15,6,5,7.2,148.6,30,1000.0,200205,TD
2002,5,15,12,5,8.1,147.8,30,1000.0,200205,TD
2002,5,15,18,5,9.2,146.6,30,1000.0,200205,TD
2002,5,16,0,5,10.2,145.5,35,997.0,200205,TS
2002,5,16,6,5,11.3,144.6,35,997.0,200205,TS
2002,5,16,12,5,12.1,143.6,35,997.0,200205,TS
2002,5,16,18,5,12.6,142.2,40,994.0,200205,TS
2002,5,17,0,5,13.1,141.1,50,987.0,200205,TS
2002,5,17,6,5,13.5,140.3,55,984.0,200205,TS
2002,5,17,12,5,14.1,139.5,60,980.0,200205,TS
2002,5,17,18,5,14.6,139.4,65,976.0,200205,Cat1
2002,5,18,0,5,15.4,139.4,65,976.0,200205,Cat1
2002,5,18,6,5,16.2,139.5,75,967.0,200205,Cat1
2002,5,18,12,5,16.8,139.8,80,963.0,200205,Cat1
2002,5,18,18,5,17.2,140.0,90,954.0,200205,Cat2
2002,5,19,0,5,17.7,140.5,120,922.0,200205,Cat4
2002,5,19,6,5,18.4,141.2,130,910.0,200205,Cat4
2002,5,19,12,5,19.3,142.2,140,898.0,200205,Cat5
2002,5,19,18,5,20.7,143.2,140,898.0,200205,Cat5
2002,5,20,0,5,22.5,144.6,125,916.0,200205,Cat4
2002,5,20,6,5,24.9,146.9,110,933.0,200205,Cat3
2002,5,20,12,5,27.2,149.6,95,949.0,200205,Cat2
2002,5,20,18,5,30.1,153.0,90,954.0,200205,Cat2
2002,5,21,0,5,32.9,156.3,75,967.0,200205,Cat1
2002,5,21,6,5,35.6,159.8,60,980.0,200205,TS
2002,5,26,6,6,16.8,112.8,25,1002.0,200206,TD
2002,5,26,12,6,17.1,113.0,15,1006.0,200206,TD
2002,5,26,18,6,17.5,113.3,15,1006.0,200206,TD
2002,5,27,0,6,17.9,113.5,15,1006.0,200206,TD
2002,5,27,6,6,18.3,113.8,25,1002.0,200206,TD
2002,5,27,12,6,18.7,114.2,25,1002.0,200206,TD
